,project_name,date,duration,emissions,emissions_rate,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed
511,projectexcecuterdataload,2022-05-27,0.0024449825286865,1.5899044586552514e-10,6.502723189230186e-08,5.0,6.0,3.238850169711643e-09,3.544886906941732e-09,6.783737076653375e-09
512,projectexcecuterdataload,2022-05-28,0.0025022029876708,1.6367024196518794e-10,6.541045741358319e-08,5.0,6.0,3.343158298068576e-09,3.6402543385823564e-09,6.983412636650933e-09
513,projectexcecuterdataload,2022-05-29,0.0028321743011474,1.8369325015279984e-10,6.485944388322999e-08,5.0,6.0,3.7544303470187715e-09,4.08331553141276e-09,7.83774587843153e-09
514,projectexcecuterdataload,2022-05-30,0.002460241317749,1.6194577978716954e-10,6.582516057219154e-08,5.0,6.0,3.277924325731065e-09,3.631909688313802e-09,6.909834014044867e-09
515,projectexcecuterdataload,2022-05-31,0.0022008419036865,1.443752020597458e-10,6.55999878128047e-08,5.0,6.0,2.9236078262329104e-09,3.2365322113037114e-09,6.160140037536622e-09
516,projectexcecuterdataload,2022-06-01,0.0022850036621093,1.500965050193999e-10,6.56876430914951e-08,5.0,6.0,3.0461284849378803e-09,3.358125686645508e-09,6.4042541715833886e-09
517,projectexcecuterdataload,2022-06-02,0.0028791427612304,1.8615654581122928e-10,6.465693480641125e-08,5.0,6.0,3.761384222242567e-09,4.1814645131429035e-09,7.94284873538547e-09
518,projectexcecuterdataload,2022-06-03,0.0021770000457763,1.4353702962398528e-10,6.593340680100756e-08,5.0,6.0,2.8997659683227542e-09,3.224611282348633e-09,6.124377250671387e-09
519,projectexcecuterdataload,2022-06-04,0.0022609233856201,1.5020670917299058e-10,6.643600138259107e-08,5.0,6.0,3.0305650499131943e-09,3.3783912658691407e-09,6.4089563157823354e-09
520,projectexcecuterdataload,2022-06-05,0.0024449825286865,1.6271100017759538e-10,6.654894187117396e-08,5.0,6.0,3.2875272962782118e-09,3.654956817626953e-09,6.942484113905165e-09
521,projectexcecuterdataload,2022-06-06,0.0021328926086425,1.3480917109383482e-10,6.320485642248555e-08,5.0,6.0,2.74711185031467e-09,3.004868825276693e-09,5.751980675591364e-09
522,projectexcecuterdataload,2022-06-07,0.0017111301422119,1.1049751394324832e-10,6.45757509714675e-08,5.0,6.0,2.229544851515028e-09,2.485116322835286e-09,4.714661174350314e-09
523,projectexcecuterdataload,2022-06-08,0.0026381015777587,1.7373141553666858e-10,6.58547104483607e-08,5.0,6.0,3.529257244533962e-09,3.88344128926595e-09,7.412698533799913e-09
524,projectexcecuterdataload,2022-06-09,0.0127990245819091,8.71227473153008e-10,6.806983357032126e-08,5.0,6.0,1.7419788572523332e-08,1.9753376642862963e-08,3.717316521538629e-08
525,projectexcecuterdataload,2022-06-10,0.0023977756500244,1.5531180017524295e-10,6.477328276048746e-08,5.0,6.0,3.197126918368869e-09,3.4296512603759766e-09,6.626778178744845e-09
526,projectexcecuterdataload,2022-06-11,0.0025920867919921,1.7260764360427855e-10,6.659022534952175e-08,5.0,6.0,3.474950790405273e-09,3.889799118041992e-09,7.364749908447266e-09
527,projectexcecuterdataload,2022-06-12,0.0022022724151611,1.4439227594269647e-10,6.55651294311525e-08,5.0,6.0,2.923938963148329e-09,3.236929575602213e-09,6.160868538750542e-09
528,projectexcecuterdataload,2022-06-13,0.0022299289703369,1.4738951848612892e-10,6.609605976097984e-08,5.0,6.0,2.9858615663316513e-09,3.3028920491536443e-09,6.288753615485297e-09
529,projectexcecuterdataload,2022-06-14,0.0022459030151367,1.4616640759838956e-10,6.508135329676814e-08,5.0,6.0,2.9984447691175676e-09,3.238121668497721e-09,6.236566437615289e-09
530,projectexcecuterdataload,2022-06-15,0.003188133239746,2.114569360017777e-10,6.632625430002995e-08,5.0,6.0,4.2806069056193034e-09,4.741748174031576e-09,9.022355079650881e-09
531,projectexcecuterdataload,2022-06-16,0.0019981861114501,1.3264544447263082e-10,6.638292785268269e-08,5.0,6.0,2.686182657877604e-09,2.9734770456949867e-09,5.659659703572591e-09
532,projectexcecuterdataload,2022-06-17,0.0022170543670654,1.4423550665378568e-10,6.505727094311217e-08,5.0,6.0,2.9375155766805e-09,3.21666399637858e-09,6.154179573059082e-09
533,projectexcecuterdataload,2022-06-18,0.0021538734436035,1.4207954088846842e-10,6.596466533835142e-08,5.0,6.0,2.8789043426513673e-09,3.1832853953043623e-09,6.062189737955729e-09
534,projectexcecuterdataload,2022-06-19,0.0022330284118652,1.459739383724001e-10,6.537039009300781e-08,5.0,6.0,2.981887923346625e-09,3.2464663187662763e-09,6.228354242112901e-09
535,projectexcecuterdataload,2022-06-20,0.0021848678588867,1.4006171835793393e-10,6.410534979872934e-08,5.0,6.0,2.844466103447808e-09,3.131628036499023e-09,5.976094139946832e-09
536,projectexcecuterdataload,2022-06-21,0.0029349327087402,1.9387549307611246e-10,6.605790057766947e-08,5.0,6.0,3.920661078559028e-09,4.351536432902018e-09,8.272197511461045e-09
537,projectexcecuterdataload,2022-06-22,0.0029299259185791,1.932453115781149e-10,6.59556988634823e-08,5.0,6.0,3.9319197336832695e-09,4.313389460245769e-09,8.245309193929038e-09
538,projectexcecuterdataload,2022-06-23,0.0029630661010742,1.9480679578251318e-10,6.574500505131785e-08,5.0,6.0,3.9584106869167754e-09,4.353523254394532e-09,8.311933941311308e-09
539,projectexcecuterdataload,2022-06-24,0.0020937919616699,1.3664228525426656e-10,6.526067907209193e-08,5.0,6.0,2.787179417080349e-09,3.0430157979329427e-09,5.8301952150132935e-09
540,projectexcecuterdataload,2022-06-25,0.0022699832916259,1.4661032855510706e-10,6.458652321184749e-08,5.0,6.0,2.9653310775756833e-09,3.290176391601562e-09,6.255507469177245e-09
541,projectexcecuterdataload,2022-06-26,0.0023331642150878,1.5407627191808492e-10,6.603747431137455e-08,5.0,6.0,3.116991784837511e-09,3.457069396972656e-09,6.574061181810167e-09
542,projectexcecuterdataload,2022-06-27,0.0022280216217041,1.4452576266394723e-10,6.486730705665538e-08,5.0,6.0,2.943144904242621e-09,3.223419189453125e-09,6.166564093695747e-09
543,projectexcecuterdataload,2022-06-28,0.0021347999572753,1.3782193534904058e-10,6.455964872930783e-08,5.0,6.0,2.8236044777764204e-09,3.056923548380534e-09,5.880528026156955e-09
544,projectexcecuterdataload,2022-06-29,0.0024919509887695,1.6637567632728154e-10,6.676522815941661e-08,5.0,6.0,3.354085816277398e-09,3.744761149088542e-09,7.098846965365941e-09
545,projectexcecuterdataload,2022-06-30,0.0022878646850585,1.474609183602863e-10,6.445351393520448e-08,5.0,6.0,3.0302339129977754e-09,3.261566162109375e-09,6.29180007510715e-09
546,projectexcecuterdataload,2022-07-01,0.0015830993652343,1.0376109103361766e-10,6.554300589859438e-08,5.0,6.0,2.107024192810058e-09,2.3202101389567044e-09,4.427234331766764e-09
547,projectexcecuterdataload,2022-07-02,0.0025310516357421,1.6658987594975366e-10,6.581844226220383e-08,5.0,6.0,3.377927674187554e-09,3.730058670043945e-09,7.1079863442315e-09
548,projectexcecuterdataload,2022-07-03,0.0016679763793945,1.0107428272565207e-10,6.059695087669146e-08,5.0,6.0,2.0543734232584635e-09,2.2582213083903e-09,4.312594731648763e-09
549,projectexcecuterdataload,2022-07-04,0.0023660659790039,1.525892919301987e-10,6.449071720072552e-08,5.0,6.0,3.122289975484212e-09,3.3883253733317043e-09,6.510615348815918e-09
550,projectexcecuterdataload,2022-07-05,0.0022468566894531,1.484760383102629e-10,6.608166822887191e-08,5.0,6.0,3.008378876580132e-09,3.326733907063802e-09,6.335112783643934e-09
551,projectexcecuterdataload,2022-07-06,0.0024209022521972,1.6011576996909246e-10,6.613888265160966e-08,5.0,6.0,3.237194485134548e-09,3.594557444254557e-09,6.831751929389105e-09
552,projectexcecuterdataload,2022-07-07,0.0024971961975097,1.6301522572835287e-10,6.527930239959267e-08,5.0,6.0,3.331899642944336e-09,3.6235650380452473e-09,6.955464680989583e-09
553,projectexcecuterdataload,2022-07-08,0.0020780563354492,1.3602762546804215e-10,6.545906535235328e-08,5.0,6.0,2.765324380662706e-09,3.038644790649414e-09,5.803969171312119e-09
554,projectexcecuterdataload,2022-07-09,0.0024399757385253,1.4101475146081715e-10,5.77935055805268e-08,5.0,6.0,2.873606152004665e-09,3.1431516011555994e-09,6.016757753160265e-09
555,projectexcecuterdataload,2022-07-10,0.0019237995147705,1.2665872024165259e-10,6.583779612646481e-08,5.0,6.0,2.562668588426377e-09,2.8415520985921227e-09,5.4042206870185004e-09
556,projectexcecuterdataload,2022-07-11,0.0021820068359375,1.439623245265749e-10,6.597702727394136e-08,5.0,6.0,2.912349171108669e-09,3.230174382527669e-09,6.142523553636339e-09
557,projectexcecuterdataload,2022-07-12,0.0026140213012695,1.7511440005567338e-10,6.699042581276096e-08,5.0,6.0,3.518329726325141e-09,3.953377405802409e-09,7.471707132127551e-09
558,projectexcecuterdataload,2022-07-13,0.00270676612854,1.7807283831967246e-10,6.57880399943236e-08,5.0,6.0,3.616346253289117e-09,3.9815902709960945e-09,7.597936524285211e-09
559,projectexcecuterdataload,2022-07-14,0.0069277286529541,4.679966838492289e-10,6.755413026312269e-08,5.0,6.0,9.358260366651748e-09,1.0610024134318034e-08,1.9968284500969783e-08
560,projectexcecuterdataload,2022-07-15,0.0022399425506591,1.4595996883180407e-10,6.516237159245462e-08,5.0,6.0,2.961026297675238e-09,3.2667318979899087e-09,6.227758195665147e-09
561,projectexcecuterdataload,2022-07-16,0.0021672248840332,1.425296705298954e-10,6.576598099254372e-08,5.0,6.0,2.8961234622531463e-09,3.185272216796875e-09,6.081395679050022e-09
562,projectexcecuterdataload,2022-07-17,0.0023970603942871,1.57062649263276e-10,6.552302546802821e-08,5.0,6.0,3.183219167921278e-09,3.518263498942057e-09,6.701482666863335e-09
563,projectexcecuterdataload,2022-07-18,0.002497911453247,1.5882436354955038e-10,6.3582863733257e-08,5.0,6.0,3.21666399637858e-09,3.559986750284831e-09,6.776650746663412e-09
564,projectexcecuterdataload,2022-07-19,0.0084350109100341,4.994110763072968e-10,5.9206927131914425e-08,5.0,6.0,1.1213620503743489e-08,1.009504000345866e-08,2.1308660507202148e-08
565,projectexcecuterdataload,2022-07-20,0.0053448677062988,3.494785856137779e-11,6.538582520984081e-09,5.0,6.0,7.049904929267035e-09,7.651249567667644e-09,1.470115449693468e-08
566,projectexcecuterdataload,2022-07-21,0.0022718906402587,1.4994594441519847e-10,6.600051153787854e-08,5.0,6.0,3.0345386928982203e-09,3.363291422526041e-09,6.397830115424262e-09
567,projectexcecuterdataload,2022-07-22,0.0024280548095703,1.5940332339869607e-10,6.565062813672865e-08,5.0,6.0,3.2262669669257272e-09,3.575086593627929e-09,6.801353560553657e-09
568,projectexcecuterdataload,2022-07-23,0.0022437572479248,1.4755094428857168e-10,6.576065411043817e-08,5.0,6.0,2.987186113993327e-09,3.308455149332682e-09,6.295641263326011e-09
569,projectexcecuterdataload,2022-07-24,0.0022618770599365,1.4395145932833358e-10,6.364247724956962e-08,5.0,6.0,2.930561701456706e-09,3.211498260498047e-09,6.142059961954753e-09
570,projectexcecuterdataload,2022-07-25,0.0020310878753662,1.3102497776349388e-10,6.450975329655283e-08,5.0,6.0,2.672274907430013e-09,2.918243408203124e-09,5.590518315633138e-09
571,projectexcecuterdataload,2022-07-26,0.0023009777069091,1.5227885769473183e-10,6.618006651584754e-08,5.0,6.0,3.075268533494737e-09,3.4221013387044273e-09,6.497369872199165e-09
572,projectexcecuterdataload,2022-07-27,0.0022649765014648,1.4935146285427942e-10,6.593951979532166e-08,5.0,6.0,3.0222866270277237e-09,3.3501784006754563e-09,6.3724650277031804e-09
573,projectexcecuterdataload,2022-07-28,0.0022621154785156,1.4817336493068274e-10,6.550212238851418e-08,5.0,6.0,3.0053986443413633e-09,3.316799799601236e-09,6.322198443942601e-09
574,projectexcecuterdataload,2022-07-29,0.0041940212249755,2.7528066264258496e-10,6.563644957332982e-08,5.0,6.0,5.573696560329861e-09,6.1718622843424485e-09,1.1745558844672309e-08
575,projectexcecuterdataload,2022-07-30,0.0023260116577148,1.4973795347743567e-10,6.437540971937499e-08,5.0,6.0,3.035200966729058e-09,3.3537546793619796e-09,6.388955646091037e-09
576,projectexcecuterdataload,2022-07-31,0.0021612644195556,1.4171633283297223e-10,6.55710294171723e-08,5.0,6.0,2.874930699666341e-09,3.171761830647787e-09,6.046692530314129e-09
577,projectexcecuterdataload,2022-08-01,0.0021140575408935,1.3930270665221746e-10,6.589352652782479e-08,5.0,6.0,2.82360447777642e-09,3.120104471842448e-09,5.943708949618869e-09
578,projectexcecuterdataload,2022-08-02,0.0021572113037109,1.4237910992569395e-10,6.600146665315848e-08,5.0,6.0,2.884533670213487e-09,3.190437952677409e-09,6.0749716228908965e-09
579,projectexcecuterdataload,2022-08-03,0.0022919178009033,1.5005925291114387e-10,6.547322633124128e-08,5.0,6.0,3.067983521355523e-09,3.334681193033854e-09,6.402664714389378e-09
580,projectexcecuterdataload,2022-08-04,0.0023021697998046,1.5161297625965543e-10,6.585655683282702e-08,5.0,6.0,3.072288301255968e-09,3.3966700236002603e-09,6.468958324856228e-09
581,projectexcecuterdataload,2022-08-05,0.0020370483398437,1.3319025655587514e-10,6.538394497112987e-08,5.0,6.0,2.7110179265340166e-09,2.9718875885009767e-09,5.682905515034993e-09
582,projectexcecuterdataload,2022-08-06,0.0020821094512939,1.3707223667038814e-10,6.583334828301337e-08,5.0,6.0,2.778900994194878e-09,3.069639205932617e-09,5.8485402001274965e-09
583,projectexcecuterdataload,2022-08-07,0.0023119449615478,1.5233007934358387e-10,6.588828102620515e-08,5.0,6.0,3.0861960517035594e-09,3.4133593241373702e-09,6.499555375840929e-09
584,projectexcecuterdataload,2022-08-08,0.0021228790283203,1.3888982911904654e-10,6.542522078092243e-08,5.0,6.0,2.836187680562337e-09,3.0899047851562502e-09,5.926092465718587e-09
585,projectexcecuterdataload,2022-08-09,0.0022950172424316,1.5092381225691903e-10,6.576151562896785e-08,5.0,6.0,3.076261944240994e-09,3.363291422526041e-09,6.439553366767036e-09
586,projectexcecuterdataload,2022-08-10,0.0020496845245361,1.3175915473037299e-10,6.428265089243019e-08,5.0,6.0,2.702408366733127e-09,2.919435501098633e-09,5.62184386783176e-09
587,projectexcecuterdataload,2022-08-11,0.0047619342803955,3.1686643282572433e-10,6.654153841018709e-08,5.0,6.0,6.401538848876954e-09,7.118384043375651e-09,1.3519922892252605e-08
588,projectexcecuterdataload,2022-08-12,0.0020327568054199,1.3333305630418988e-10,6.55922321591472e-08,5.0,6.0,2.702408366733127e-09,2.986590067545573e-09,5.6889984342787004e-09
589,projectexcecuterdataload,2022-08-13,0.0020649433135986,1.3517082697815367e-10,6.54598245327073e-08,5.0,6.0,2.747442987230089e-09,3.019968668619792e-09,5.767411655849881e-09
590,projectexcecuterdataload,2022-08-14,0.0023050308227539,1.5165488488144347e-10,6.579299651197536e-08,5.0,6.0,3.0792421764797637e-09,3.391504287719726e-09,6.4707464641994915e-09
591,projectexcecuterdataload,2022-08-15,0.0028560161590576,1.8784220370981431e-10,6.577070760404783e-08,5.0,6.0,3.8150284025404194e-09,4.199743270874024e-09,8.014771673414443e-09
592,projectexcecuterdataload,2022-08-16,0.0034530162811279,2.2909891360335883e-10,6.634747564194036e-08,5.0,6.0,4.641546143425835e-09,5.1335493723551435e-09,9.77509551578098e-09
593,projectexcecuterdataload,2022-08-17,0.0029349327087402,1.94546031024721e-10,6.628636848993594e-08,5.0,6.0,3.930595186021593e-09,4.370212554931641e-09,8.300807740953235e-09
594,projectexcecuterdataload,2022-08-18,0.0020442008972167,1.3444906738069323e-10,6.577096583987768e-08,5.0,6.0,2.726581361558702e-09,3.010034561157226e-09,5.736615922715928e-09
595,projectexcecuterdataload,2022-08-19,0.0021629333496093,1.42996874054273e-10,6.611247363683129e-08,5.0,6.0,2.889831860860189e-09,3.211498260498047e-09,6.101330121358236e-09
596,projectexcecuterdataload,2022-08-20,0.0022928714752197,1.5052024775081207e-10,6.564704972675702e-08,5.0,6.0,3.070963753594292e-09,3.351370493570963e-09,6.4223342471652556e-09
597,projectexcecuterdataload,2022-08-21,0.0018198490142822,1.199300581879086e-10,6.590110346885598e-08,5.0,6.0,2.430544959174262e-09,2.6865800221761064e-09,5.117124981350368e-09
598,projectexcecuterdataload,2022-08-22,0.0022258758544921,1.4778066562281716e-10,6.63921419177854e-08,5.0,6.0,2.9858615663316513e-09,3.319581349690755e-09,6.305442916022406e-09
599,projectexcecuterdataload,2022-08-23,0.0022997856140136,1.5285316103034554e-10,6.646409130439793e-08,5.0,6.0,3.081891271803114e-09,3.4399827321370446e-09,6.521874003940159e-09
600,projectexcecuterdataload,2022-08-24,0.0072078704833984,4.883844522635144e-10,6.775710709402843e-08,5.0,6.0,9.7195307413737e-09,1.1118650436401368e-08,2.0838181177775072e-08
601,projectexcecuterdataload,2022-08-25,0.0053529739379882,3.6595074196656545e-10,6.836400591632521e-08,5.0,6.0,7.2707732518514e-09,8.343458175659181e-09,1.5614231427510582e-08
602,projectexcecuterdataload,2022-08-26,0.0025491714477539,1.6503925694359676e-10,6.474231346385669e-08,5.0,6.0,3.367000155978733e-09,3.6748250325520836e-09,7.0418251885308165e-09
603,projectexcecuterdataload,2022-08-27,0.002065896987915,1.3566596958372332e-10,6.566928088735015e-08,5.0,6.0,2.7570459577772353e-09,3.0314922332763673e-09,5.788538191053603e-09
604,projectexcecuterdataload,2022-08-28,0.0023622512817382,1.5265137877729207e-10,6.462114338020905e-08,5.0,6.0,3.134873178270128e-09,3.3783912658691407e-09,6.513264444139269e-09
605,projectexcecuterdataload,2022-08-29,0.0022311210632324,1.4415479375256435e-10,6.461092413502413e-08,5.0,6.0,2.916985087924532e-09,3.233750661214192e-09,6.150735749138726e-09
606,projectexcecuterdataload,2022-08-30,0.0021619796752929,1.4261814428700343e-10,6.596645931358137e-08,5.0,6.0,2.8832091225518123e-09,3.201961517333984e-09,6.0851706398857965e-09
607,projectexcecuterdataload,2022-08-31,0.0019891262054443,1.3051586561732824e-10,6.561467304593339e-08,5.0,6.0,2.6418103112114804e-09,2.9269854227701827e-09,5.5687957339816635e-09
608,projectexcecuterdataload,2022-09-01,0.0021259784698486,1.3879514667722916e-10,6.528530210708635e-08,5.0,6.0,2.840492460462782e-09,3.0815601348876955e-09,5.922052595350477e-09
609,projectexcecuterdataload,2022-09-02,0.0023448467254638,1.5122338129414455e-10,6.449179797209515e-08,5.0,6.0,3.095799022250705e-09,3.356536229451497e-09,6.4523352517022035e-09
610,projectexcecuterdataload,2022-09-03,0.002202033996582,1.4211989733907913e-10,6.454028301092344e-08,5.0,6.0,2.862347496880425e-09,3.201564153035482e-09,6.063911649915907e-09
611,projectexcecuterdataload,2022-09-04,0.002253770828247,1.4589788198471072e-10,6.473501216545013e-08,5.0,6.0,2.9802322387695314e-09,3.244876861572266e-09,6.225109100341797e-09
612,projectexcecuterdataload,2022-09-05,0.0023078918457031,1.5184269759390088e-10,6.579281341827365e-08,5.0,6.0,3.088845147026908e-09,3.389914830525716e-09,6.478759977552626e-09
613,projectexcecuterdataload,2022-09-06,0.0024909973144531,1.5847667720582747e-10,6.361977039731156e-08,5.0,6.0,3.257062700059678e-09,3.504753112792969e-09,6.761815812852648e-09
614,projectexcecuterdataload,2022-09-07,0.0023722648620605,1.5448294076654647e-10,6.51204438581798e-08,5.0,6.0,3.147456381056044e-09,3.44395637512207e-09,6.591412756178114e-09
615,projectexcecuterdataload,2022-09-08,0.0023181438446044,1.5258773975902135e-10,6.582324048361845e-08,5.0,6.0,3.098779254489475e-09,3.4117698669433593e-09,6.510549121432834e-09
616,projectexcecuterdataload,2022-09-09,0.0022680759429931,1.4949426260259418e-10,6.591237082004742e-08,5.0,6.0,3.0236111746893987e-09,3.354946772257487e-09,6.378557946946885e-09
617,projectexcecuterdataload,2022-09-10,0.0026302337646484,1.7499488287501866e-10,6.653206465031023e-08,5.0,6.0,3.5279326968722873e-09,3.9386749267578125e-09,7.466607623630099e-09
618,projectexcecuterdataload,2022-09-11,0.0021886825561523,1.4130035095744667e-10,6.455954544904383e-08,5.0,6.0,2.894136640760633e-09,3.1348069508870446e-09,6.0289435916476786e-09
619,projectexcecuterdataload,2022-09-12,0.0019738674163818,1.2846079097853767e-10,6.508075968648927e-08,5.0,6.0,2.629227108425564e-09,2.8518835703531903e-09,5.481110678778754e-09
620,projectexcecuterdataload,2022-09-13,0.0021440982818603,1.4082073006365037e-10,6.567829994316568e-08,5.0,6.0,2.855393621656629e-09,3.153085708618164e-09,6.008479330274794e-09
621,projectexcecuterdataload,2022-09-14,0.0022966861724853,1.4861418154504566e-10,6.470809260989424e-08,5.0,6.0,3.0345386928982203e-09,3.306468327840168e-09,6.341007020738391e-09
622,projectexcecuterdataload,2022-09-15,0.0021049976348876,1.3838537348641292e-10,6.574134392972654e-08,5.0,6.0,2.8027428521050347e-09,3.1018257141113283e-09,5.904568566216363e-09
623,projectexcecuterdataload,2022-09-16,0.0019950866699218,1.3071764787038168e-10,6.551978409815172e-08,5.0,6.0,2.654393513997396e-09,2.9230117797851563e-09,5.5774052937825526e-09
624,projectexcecuterdataload,2022-09-17,0.0019667148590087,1.2491097549597422e-10,6.351249898977655e-08,5.0,6.0,2.5580326716105147e-09,2.771615982055664e-09,5.329648653666179e-09
625,projectexcecuterdataload,2022-09-18,0.0027499198913574,1.7592618558141915e-10,6.39750220122151e-08,5.0,6.0,3.6233001285129125e-09,3.883043924967448e-09,7.506344053480362e-09
626,projectexcecuterdataload,2022-09-19,0.0023269653320312,1.528159089220895e-10,6.56717600466758e-08,5.0,6.0,3.095799022250705e-09,3.424485524495442e-09,6.520284546746148e-09
627,projectexcecuterdataload,2022-09-20,0.0029280185699462,1.950675605403053e-10,6.662101208732551e-08,5.0,6.0,3.912713792588976e-09,4.410346349080404e-09,8.323060141669381e-09
628,projectexcecuterdataload,2022-09-21,0.0022990703582763,1.5202895813518103e-10,6.612627473008633e-08,5.0,6.0,3.074937396579318e-09,3.4117698669433593e-09,6.486707263522678e-09
629,projectexcecuterdataload,2022-09-22,0.003394603729248,2.058799849616157e-10,6.06491954238267e-08,5.0,6.0,4.1610664791531036e-09,4.623333613077799e-09,8.784400092230903e-09
630,projectexcecuterdataload,2022-09-23,0.0022897720336914,1.456200433439679e-10,6.359586945832758e-08,5.0,6.0,2.950098779466417e-09,3.263155619303385e-09,6.213254398769803e-09
631,projectexcecuterdataload,2022-09-24,0.0023059844970703,1.4935146285427942e-10,6.47668980619888e-08,5.0,6.0,3.054075770907932e-09,3.3183892567952473e-09,6.372465027703179e-09
632,projectexcecuterdataload,2022-09-25,0.0021708011627197,1.4330420394738514e-10,6.601443117334798e-08,5.0,6.0,2.8997659683227542e-09,3.2146771748860677e-09,6.114443143208821e-09
633,projectexcecuterdataload,2022-09-26,0.002199649810791,1.4392972893185087e-10,6.54330194859937e-08,5.0,6.0,2.9232766893174914e-09,3.2178560892740887e-09,6.141132778591581e-09
634,projectexcecuterdataload,2022-09-27,0.0026729106903076,1.7757303920057087e-10,6.643433312024898e-08,5.0,6.0,3.581908014085556e-09,3.9947032928466795e-09,7.576611306932238e-09
635,projectexcecuterdataload,2022-09-28,0.002342939376831,1.5017721792062127e-10,6.409778221566434e-08,5.0,6.0,3.0428171157836917e-09,3.364880879720052e-09,6.407697995503744e-09
636,projectexcecuterdataload,2022-09-29,0.0021419525146484,1.4130035095744667e-10,6.596801282526963e-08,5.0,6.0,2.862347496880425e-09,3.166596094767252e-09,6.0289435916476786e-09
637,projectexcecuterdataload,2022-09-30,0.0027391910552978,1.6823362522655062e-10,6.14172658388217e-08,5.0,6.0,3.412697050306532e-09,3.765424092610677e-09,7.178121142917209e-09
638,projectexcecuterdataload,2022-10-01,0.0025331974029541,1.6779125644101036e-10,6.623694475816993e-08,5.0,6.0,3.405743175082736e-09,3.7535031636555985e-09,7.159246338738334e-09
639,projectexcecuterdataload,2022-10-02,0.0022299289703369,1.4678261955579119e-10,6.582389910545635e-08,5.0,6.0,2.976258595784505e-09,3.286600112915039e-09,6.262858708699544e-09
640,projectexcecuterdataload,2022-10-03,0.0021986961364746,1.44701158006986e-10,6.58122582773079e-08,5.0,6.0,2.927581469217936e-09,3.2464663187662763e-09,6.174047787984212e-09
641,projectexcecuterdataload,2022-10-04,0.002457857131958,1.6158101956049603e-10,6.574060691305332e-08,5.0,6.0,3.2762686411539716e-09,3.618001937866211e-09,6.894270579020182e-09
642,projectexcecuterdataload,2022-10-05,0.0025546550750732,1.6394652843475344e-10,6.41756024265049e-08,5.0,6.0,3.363688786824544e-09,3.631512324015299e-09,6.995201110839843e-09
643,projectexcecuterdataload,2022-10-06,0.0055680274963378,3.664800323380365e-10,6.581864629423464e-08,5.0,6.0,7.316801283094617e-09,8.320013682047526e-09,1.5636814965142146e-08
644,projectexcecuterdataload,2022-10-07,0.0027909278869628,1.8436844461494022e-10,6.605990985154812e-08,5.0,6.0,3.741516007317437e-09,4.125038782755534e-09,7.866554790072971e-09
645,projectexcecuterdataload,2022-10-08,0.0016088485717773,1.0629733873738183e-10,6.607044354705922e-08,5.0,6.0,2.154045634799533e-09,2.3814042409261072e-09,4.5354498757256405e-09
646,projectexcecuterdataload,2022-10-09,0.0025956630706787,1.6938067972660067e-10,6.52552643060531e-08,5.0,6.0,3.444155057271321e-09,3.782908121744792e-09,7.227063179016113e-09
647,projectexcecuterdataload,2022-10-10,0.0022821426391601,1.4929403252071806e-10,6.541836165668386e-08,5.0,6.0,3.0265914069281683e-09,3.343423207600911e-09,6.370014614529081e-09
648,projectexcecuterdataload,2022-10-11,0.0024898052215576,1.6271255234877272e-10,6.535151864087587e-08,5.0,6.0,3.320972124735514e-09,3.621578216552735e-09,6.942550341288249e-09
649,projectexcecuterdataload,2022-10-12,0.0020220279693603,1.2682014604409535e-10,6.271928379121959e-08,5.0,6.0,2.5779008865356448e-09,2.833207448323568e-09,5.411108334859213e-09
650,projectexcecuterdataload,2022-10-13,0.0026838779449462,1.7718189206388255e-10,6.601711989083337e-08,5.0,6.0,3.581908014085556e-09,3.97801399230957e-09,7.559922006395128e-09
651,projectexcecuterdataload,2022-10-14,0.0023341178894042,1.5355629457367788e-10,6.578772017932133e-08,5.0,6.0,3.116660647922092e-09,3.435214360555013e-09,6.551875008477105e-09
652,projectexcecuterdataload,2022-10-15,0.0028920173645019,2.0080613190053397e-11,6.943462178523803e-09,5.0,6.0,3.932250870598687e-09,4.514853159586589e-09,8.447104030185276e-09
653,projectexcecuterdataload,2022-10-16,0.0027251243591308,1.8077206399705675e-10,6.633534480412171e-08,5.0,6.0,3.644492891099718e-09,4.068613052368164e-09,7.713105943467881e-09
654,projectexcecuterdataload,2022-10-17,0.0024912357330322,1.6053019967344075e-10,6.443798053508579e-08,5.0,6.0,3.277924325731065e-09,3.571510314941406e-09,6.849434640672472e-09
655,projectexcecuterdataload,2022-10-18,0.0024800300598144,1.6404741956128018e-10,6.614735128394113e-08,5.0,6.0,3.3163362079196507e-09,3.683169682820638e-09,6.999505890740289e-09
656,projectexcecuterdataload,2022-10-19,0.0021970272064208,1.4085022131601968e-10,6.410945704467356e-08,5.0,6.0,2.884864807128906e-09,3.1248728434244794e-09,6.009737650553386e-09
657,projectexcecuterdataload,2022-10-20,0.0027837753295898,1.82914060221778e-10,6.570719205587911e-08,5.0,6.0,3.7180052863226995e-09,4.086494445800781e-09,7.80449973212348e-09
658,projectexcecuterdataload,2022-10-21,0.0026040077209472,1.7239810049533848e-10,6.620491141732286e-08,5.0,6.0,3.481904665629069e-09,3.873904546101888e-09,7.355809211730957e-09
659,projectexcecuterdataload,2022-10-22,0.0025768280029296,1.6675906260808308e-10,6.471485967184803e-08,5.0,6.0,3.383557001749674e-09,3.731648127237956e-09,7.115205128987631e-09
