,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_log_cumsum,emissions_cumsum,emissions_log,duration_log_cumsum,duration_cumsum,duration_log,timestamp,project_name,duration,emissions,emissions_rate,energy_consumed,date
412,0.01576035791882399,1.0158852073881361,-4.936717609425437,6.80457698051364,901.966139962366,1.8151059052156868,0.8599915580726191,2.3631407441590357,-4.084986732249746,3.5944052375657676,36.39404773712094,-1.2949224514773594,1652918400.0,Project Excecuter DataLoad,0.27391910552978,0.016823362522655063,6.1417265838821695,0.007178121142917209,2022-05-19
415,0.022967872774411077,1.0232336653603449,-4.91326478746793,6.811816256942861,908.5194140408081,1.8799647840632443,0.8672531336410102,2.380363325108501,-4.061533910292238,3.601600492332087,36.656856536864595,-1.3363285083673988,1653004800.0,Project Excecuter DataLoad,0.26280879974365,0.017222580949465438,6.55327407844205,0.00734845797220866,2022-05-20
418,0.03150487773112459,1.0320064094331531,-4.736105628402274,6.819091916699996,915.1535969437665,1.8922355106841955,0.8758536655061943,2.4009240053919414,-3.8843747512265825,3.610019586238469,36.966776847838716,-1.17144007592269,1653091200.0,Project Excecuter DataLoad,0.30992031097412,0.020560680283440477,6.634182902958347,0.008772744072808161,2022-05-21
421,0.036226311571131264,1.0368904802534318,-5.321776222372267,6.8256602500598165,921.184415374589,1.7968827280336428,0.8806099992937217,2.4123708021734283,-4.470045345196576,3.6151409258252336,37.15658187866146,-1.661757887242148,1653177600.0,Project Excecuter DataLoad,0.18980503082275,0.011446796781486935,6.030818430822482,0.0048840708202785915,2022-05-22
424,0.04165141069310617,1.0425310002432933,-5.1777790209380985,6.8326163326462055,927.6145887255753,1.8610014976040656,0.8860749953144558,2.4255904888736666,-4.3260481437624065,3.620658701058442,37.36217021942073,-1.5818794553784166,1653264000.0,Project Excecuter DataLoad,0.20558834075927002,0.013219686700238122,6.430173350986382,0.005640519989861383,2022-05-23
427,0.04888249223235002,1.050096948941549,-4.884097533357894,6.839573827375918,934.0909658928418,1.8681612748956395,0.8933589173321186,2.4433228028377685,-4.0323666561822025,3.6279602451082003,37.63597011566096,-1.2953577450897669,1653350400.0,Project Excecuter DataLoad,0.27379989624023,0.017732313964102003,6.476377167266535,0.00756594869825575,2022-05-24
430,0.05625781934461224,1.0578703880310063,-4.8570426012702965,6.8466597675083625,940.7333846529832,1.893476168263364,0.9007877439753614,2.461541412031729,-4.0053117240946055,3.6352214409567774,37.91024684905939,-1.2936177063699048,1653436800.0,Project Excecuter DataLoad,0.27427673339843,0.018218609193960827,6.642418760141404,0.007773439089457195,2022-05-25
433,0.06240822131275521,1.0643967654969961,-5.031903242154266,6.853546261395442,947.2340972237716,1.8719117971682153,0.9069824571499333,2.4768372828987695,-4.180172364978574,3.641408900176144,38.14554214477472,-1.4469139761587069,1653523200.0,Project Excecuter DataLoad,0.23529529571533,0.015295870867040425,6.5007125707884414,0.006526377465989855,2022-05-26
436,0.06929522883384019,1.071752574708727,-4.9122649089914585,6.86051123673375,953.8545883655039,1.8901695577909317,0.9139187581466993,2.494077092948303,-4.0605340318157666,3.648212211079194,38.40594291686944,-1.3455334036186315,1653609600.0,Project Excecuter DataLoad,0.26040077209472,0.017239810049533847,6.620491141732286,0.007355809211730957,2022-05-27
439,0.07509549476893804,1.0779870880974667,-5.077654748005728,6.867406573318294,960.4544648402449,1.8870509329088934,0.9197602748340322,2.5086889219774924,-4.225923870830036,3.653960274729645,38.62733840942315,-1.5078046177508426,1653696000.0,Project Excecuter DataLoad,0.22139549255371,0.014611829029189217,6.59987647474095,0.006234513388739693,2022-05-28
