,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,energy_consumed,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_rate,emissions_log_cumsum,emissions_cumsum,emissions_log,emissions,duration_log_cumsum,duration_cumsum,duration_log,duration,timestamp,date
256,3.0958212799003917,22.105385793579952,-1.1841505441364106,0.3060060077243381,7.493210078431173,1795.8075322195855,2.9939676605966836,19.96473886113497,3.947552157076084,51.80839268441335,-0.3324196669607184,0.7171862803035315,6.591078386176731,728.5661220550533,2.3119788708541003,10.09438037872313,1648425600.0,2022-03-28
259,3.1076206190279634,22.36775961187151,-1.3379850047426378,0.26237381829155815,7.504670895558963,1816.5073457550354,3.0301246922814715,20.6998135354499,3.959351496203656,52.423318202343275,-0.4862541275669459,0.6149255179299249,6.6028721593054645,737.2095346450801,2.156797480531148,8.64341259002684,1648512000.0,2022-03-29
262,3.119047604325087,22.62482159667545,-1.3584380371600322,0.2570619848039415,7.516042658435237,1837.282135669031,3.033740228247331,20.774789913995647,3.970778481500779,53.025794376128275,-0.5067071599843402,0.6024761737849977,6.61429242703877,745.6769227981563,2.1362220966560503,8.46738815307616,1648598400.0,2022-03-30
265,3.16149369889072,23.605829609764946,-0.019174651163184273,0.9810080130894979,7.527285822872026,1858.0555615304704,3.0336745670615857,20.773425861439424,4.0132245760664125,55.32498285640613,0.8325562260125077,2.2991884802778566,6.656530710032203,777.8476715087886,3.471057614546548,32.17074871063232,1648684800.0,2022-03-31
268,3.169878674070461,23.804596066474915,-1.6156247278190725,0.19876645670996776,7.538084165240674,1878.2282011408543,3.00432721154363,20.172639610383758,4.021609551246153,55.79083180099728,-0.7638938506433807,0.46584894459115145,6.664941629669567,784.4176769256587,1.8825146569817348,6.5700054168701,1648771200.0,2022-04-01
271,3.180752454521366,24.06485444969601,-1.3460803598210511,0.2602583832210965,7.5490794980670195,1898.9938990065405,3.0333024843044702,20.765697865686302,4.032483331697058,56.40079937375256,-0.4943494826453596,0.6099675727552838,6.675807445596557,792.9874897003169,2.148245885773403,8.56981277465818,1648857600.0,2022-04-02
274,3.194526087289959,24.398608141475254,-1.0973520078180166,0.33375369177924263,7.559936426420002,1919.723465800774,3.031561028700794,20.72956679423341,4.046256964465651,57.183017901175575,-0.2456211306423245,0.7822185274230111,6.689543157393456,803.9548873901363,2.394927025527766,10.96739768981932,1648944000.0,2022-04-03
277,3.203713890060218,24.623810715145535,-1.490754954405878,0.22520257367028132,7.570732728915305,1940.5616663951755,3.036787869318624,20.838200594401524,4.05544476723591,57.71082517308661,-0.6390240772301861,0.5278072719110384,6.698723666696528,811.3695859909053,2.003464327531007,7.4146986007690305,1649030400.0,2022-04-04
280,3.2221533947734153,25.082073675261604,-0.7803121109032293,0.45826296011606854,7.581285246777653,1961.1479053374253,3.024622840063616,20.58623894224978,4.073884271949107,58.78485607271064,0.07141876627246266,1.07403089962403,6.717126339128852,826.4391899108882,2.7126797296110507,15.0696039199829,1649116800.0,2022-04-05
283,3.2319669857949447,25.329430633121067,-1.3969228120923125,0.24735695785946316,7.591765890767485,1981.810085688639,3.028304993031776,20.662180351213742,4.083697862970637,59.364586574845866,-0.5451919349166208,0.5797305021352238,6.726935765476924,834.5859766006465,2.0976235783121457,8.14678668975829,1649203200.0,2022-04-06
286,3.240904269594276,25.556821558210586,-1.4810846057200726,0.22739092508951822,7.60211650111288,2002.4295576351683,3.026235869460189,20.619471946529277,4.092635146769968,59.89752268597817,-0.6293537285443807,0.5329361111323039,6.735880652399524,842.0847415924068,2.014738339217737,7.49876499176023,1649289600.0,2022-04-07
289,3.2483001345557905,25.746537049611412,-1.6622297427458348,0.18971549140082464,7.6123611235167195,2023.0491318805887,3.0262408307238764,20.619574245420466,4.100031011731483,60.34215888317428,-0.8104988655701428,0.4446361971961128,6.743286289068167,848.3440637588496,1.8340718991283427,6.2593221664428595,1649376000.0,2022-04-08
292,3.2589475201824696,26.02213495307499,-1.2888123470429194,0.27559790346357566,7.622559373406965,2043.7862539151622,3.031925429169561,20.737122034573527,4.1106783973581615,60.98807768952186,-0.4370814698672275,0.6459188063475823,6.753933292560719,857.4246406555171,2.206137725470219,9.08057689666747,1649462400.0,2022-04-09
295,3.274673105063388,26.434582736757072,-0.8856456662330962,0.41244778368208146,7.632687002093791,2064.590131364213,3.0351393851537485,20.803877449050717,4.12640398223908,61.95473156013755,-0.0339147890574041,0.9666538706156946,6.769610556567635,870.972633361816,2.6062383965953875,13.54799270629882,1649548800.0,2022-04-10
298,3.2922722362834484,26.903926332791652,-0.7564201646203773,0.4693435960345798,7.642721294184777,2085.4111190264316,3.0359615002085696,20.820987662218457,4.14400311345914,63.0547321461638,0.09531071255531452,1.1000005860262447,6.78714920100959,886.3830566406245,2.735044116755478,15.41042327880858,1649635200.0,2022-04-11
301,3.2999779019642346,27.112039791213146,-1.5696718748169705,0.20811345842149526,7.6526213702704,2106.1593830068496,3.0324625795823907,20.748263980417796,4.151708779139927,63.54248765866626,-0.7179409976412789,0.48775551250245835,6.794869046437652,893.2522773742671,1.9270506694719578,6.86922073364256,1649721600.0,2022-04-12
304,3.30857901141265,27.346239156193207,-1.4515825392651427,0.23419936498006189,7.662404979595664,2126.866352868015,3.030470351866674,20.70696986116537,4.160309888588342,64.09138071037003,-0.5998516620894511,0.548893051703771,6.803474825302581,900.9725809097285,2.0438536813287005,7.720303535461419,1649808000.0,2022-04-13
307,3.316605004705931,27.56660302480062,-1.5124751506803205,0.22036386860741514,7.672108399137098,2147.604683037363,3.0319836869924806,20.73833016934819,4.168335881881623,64.60784750922524,-0.6607442735046289,0.5164667988551987,6.81150465370248,908.2363605499263,1.9829003049629883,7.26377964019774,1649894400.0,2022-04-14
310,3.3239789106958133,27.770627869500057,-1.5895135048111133,0.2040248446994358,7.68171271437622,2168.330323900653,3.031371622776829,20.72564086329038,4.175709787871505,65.0860205377473,-0.7377826276354217,0.4781730285220676,6.818882983477379,914.9624109268184,1.9059881031639614,6.72605037689207,1649980800.0,2022-04-15
313,3.3377311995812122,28.155175712373524,-0.9556870689774042,0.38454784287346744,7.691166148676515,2188.925687236766,3.025065969689836,20.59536333611285,4.189462076756905,65.98728531708984,-0.10395619180171234,0.9012647793425457,6.832620809995217,927.6187419891353,2.538157569210104,12.65633106231688,1650067200.0,2022-04-16
316,3.352537636533762,28.57515507274204,-0.8675497108919519,0.4199793603685167,7.700509568041606,2209.47358220669,3.0227585011418974,20.547894969924155,4.2042685137094535,66.97159094398553,-0.015818833716259993,0.9843056268956927,6.84740239804947,941.4322614669795,2.6256477849049826,13.81351947784423,1650153600.0,2022-04-17
319,3.362762365600591,28.868827091323006,-1.22529171742735,0.29367201858096653,7.70985256279001,2230.213417500623,3.032056261300862,20.73983529393324,4.214493242776284,67.65987005393374,-0.37356084025165825,0.6882791099482113,6.857627021946592,951.1074304580684,2.2695627055425125,9.675168991088851,1650240000.0,2022-04-18
322,3.3703217196927864,29.08788369761573,-1.5184251063423728,0.21905660629272466,7.719072250235842,2250.8703671326857,3.028051806714396,20.656949632062783,4.222052596868479,68.17327302210201,-0.6666942291666812,0.5134029681682587,6.865196203596505,958.3338499069209,1.9777436782110687,7.22641944885253,1650326400.0,2022-04-19
325,3.3810836665618886,29.402616487609016,-1.1560312858900499,0.31473278999328613,7.728258644380533,2271.6430162818597,3.0336371766575514,20.772649149174168,4.232814543737581,68.91091226200928,-0.3043004087143579,0.737639239907265,6.875941925611548,968.6873674392696,2.3373263201705967,10.35351753234862,1650412800.0,2022-04-20
328,3.3927739705177014,29.748358991411,-1.0620609896499433,0.3457425038019816,7.737252741600852,2292.1665514032325,3.0215722823346236,20.523535121372618,4.244504847693393,69.72122896816998,-0.21033011247425193,0.8103167061607041,6.88762333568761,980.0693511962886,2.4320317331037438,11.38198375701903,1650499200.0,2022-04-21
331,3.4004298495744605,29.976982871691387,-1.475677069908519,0.2286238802803887,7.746245397558685,2312.8721763440185,3.0304053996275573,20.70562494078583,4.252160726750152,70.25705475638313,-0.623946192732827,0.5358257882131472,6.895283616428696,987.6057863235469,2.019749275423835,7.53643512725829,1650585600.0,2022-04-22
334,3.4127711935792653,30.349231428570217,-0.988193484178168,0.37224855687883174,7.755084135426397,2333.405658587358,3.022056833955769,20.533482243339726,4.264502070754958,71.12949369914004,-0.13646260700247625,0.8724389427569179,6.907633368131816,999.8780965805049,2.507345526000075,12.27231025695799,1650672000.0,2022-04-23
337,3.4225794189889256,30.648368133438957,-1.2068546031598224,0.2991367048687405,7.763901473982988,2354.0710592996497,3.028460838643901,20.665400712291472,4.274310296164618,71.83058039434091,-0.35512372598413056,0.7010866952008672,6.917432562042857,1009.7242593765254,2.2870818154284995,9.8461627960205,1650758400.0,2022-04-24
340,3.429948114990397,30.87504075633155,-1.4842484923580246,0.2266726228925917,7.772641136247382,2374.73501175827,3.0283907551046934,20.663952458620376,4.281678992166089,72.36183302061428,-0.6325176151823327,0.5312526262733672,6.9248157536853965,1017.2068357467647,2.012577167206395,7.48257637023924,1650844800.0,2022-04-25
343,3.4374206082521837,31.10661844412486,-1.4628398773313693,0.23157768779330784,7.781271294466236,2395.3180402827848,3.0244668782047377,20.583028524514898,4.289151485427876,72.90458164749546,-0.6111090001556776,0.5427486268811755,6.932298432660596,1024.8468160629268,2.0333950267565366,7.6399803161621,1650931200.0,2022-04-26
346,3.4478872380488874,31.43390973409017,-1.116904709606335,0.32729128996531165,7.789840224824977,2415.9315454707835,3.025946452639622,20.61350518799853,4.29961811522458,73.67165424378716,-0.2651738324306428,0.7670725962917011,6.942750631532741,1035.6148958206172,2.376586179792698,10.76807975769041,1651017600.0,2022-04-27
349,3.4551325291407693,31.66248460610708,-1.475891454849088,0.2285748720169067,7.7983658238554945,2436.6168611724174,3.02942406214325,20.685315701634124,4.306863406316461,74.20736517133318,-0.6241605776733958,0.5357109275460245,6.949999022348117,1043.1487083435054,2.0194012248200908,7.5338125228881605,1651104000.0,2022-04-28
352,3.463327803431252,31.923033528857765,-1.3449646321559559,0.260548922750685,7.806742854021563,2457.1142077006953,3.0202954401215956,20.497346528277667,4.315058680606944,74.81801368158396,-0.493233754980264,0.6106485102507804,6.958201874364949,1051.74069404602,2.150829873718876,8.59198570251463,1651190400.0,2022-04-29
355,3.4706618033664545,32.15801768832737,-1.4482371736222206,0.23498415946960446,7.8151537431845375,2477.867879029034,3.032723162512396,20.753671328339024,4.322392680542147,75.36874605613288,-0.5965062964465287,0.550732374548912,6.965533477766068,1059.479975700378,2.046308873780083,7.7392816543579,1651276800.0,2022-04-30
358,3.4782820834249564,32.404006852044006,-1.4024677939523826,0.24598916371663412,7.8234582806683495,2498.5311062290325,3.0283556567201337,20.66322719999824,4.330012960600648,75.94527085913555,-0.5507369167766907,0.5765248030026755,6.973156882792639,1067.5876855850215,2.0928154465785367,8.10770988464354,1651363200.0,2022-05-01
361,3.485276962217368,32.631463540924926,-1.480795437260832,0.22745668888092047,7.831716340190023,2519.249554167135,3.0310245081234206,20.718447938102546,4.33700783939306,76.47836110086575,-0.6290645600851404,0.5330902417302132,6.9801582414863015,1075.0884771347041,2.015008554930994,7.50079154968259,1651449600.0,2022-05-02
364,3.49445155314442,32.932221425904174,-1.201449706751167,0.300757884979248,7.83992125241776,2540.0048067136986,3.032799349417657,20.755252546563632,4.346182430320112,77.18324735589162,-0.3497188295754749,0.7048862550258637,6.989322314378198,1084.9859476089473,2.292279216840696,9.89747047424315,1651536000.0,2022-05-03
367,3.501537123432117,33.16639363765717,-1.4516984866387397,0.2341722117529975,7.848054383965749,2560.747236053689,3.032181329017563,20.742429339990537,4.353268000607809,77.73207676857713,-0.5999676094630478,0.5488294126855002,6.996413242861502,1092.7068471908565,2.0439308834020773,7.720899581909169,1651622400.0,2022-05-04
370,3.5116637368721864,33.50396321879494,-1.0859836235847975,0.3375695811377632,7.856142971892123,2581.5440603142006,3.034800295267436,20.79682426051169,4.363394614047879,78.52323859588971,-0.23425274640910576,0.7911618273125756,7.006522981359137,1103.8098573684688,2.4072162587259722,11.10301017761229,1651708800.0,2022-05-05
373,3.523791814004273,33.91277591387431,-0.8944981860753625,0.4088126950793796,7.859455812903946,2590.1104871214134,2.147850703683019,8.566426807212604,4.372947835805188,79.27698311911519,-0.2827017970029891,0.7537445232254785,7.018612411699235,1117.2352790832515,2.5971500525483173,13.425421714782699,1651795200.0,2022-05-06
376,3.537245176332555,34.37209957175785,-0.7780001804127075,0.45932365788353813,7.867422110577254,2610.8264836096364,3.0309061790416094,20.715996488223237,4.386435650364867,80.35349997609684,0.0737306967629845,1.0765168569816486,7.032034283651434,1132.3317527770992,2.7144611863396886,15.09647369384765,1651881600.0,2022-05-07
379,3.545970553012506,34.673321313328216,-1.1999086024929295,0.3012217415703668,7.875289025141652,2631.446634636401,3.0262688028473814,20.620151026764738,4.395183124408954,81.05947337181532,-0.3481777253172379,0.7059733957184686,7.0407658119246515,1142.2620296478267,2.295588359916871,9.930276870727528,1651968000.0,2022-05-08
382,3.556172611893749,35.02887116538154,-1.0340898087592234,0.3555498520533244,7.883150319730715,2652.214736956339,3.033418267317025,20.76810231993779,4.405410776468526,81.89277556007269,-0.1823589315835315,0.8333021882573766,7.050944672130837,1153.948330879211,2.458417320916593,11.686301231384261,1652054400.0,2022-05-09
385,3.5674428570334404,35.42588816748725,-0.9237761727492205,0.3970170021057129,7.89097072666428,2673.037450396639,3.0360443832394695,20.822713440300102,4.416708991828831,82.82326430790785,-0.07204529557352873,0.9304887478351593,7.062218503967108,1167.031359672546,2.571315878346843,13.08302879333494,1652140800.0,2022-05-10
388,3.574998823467657,35.694578819804725,-1.3141945525126406,0.2686906523174712,7.898701958441382,2693.783415069742,3.032351754178873,20.745964673103064,4.424283534302157,83.4529945897443,-0.46246367533694926,0.629730281836457,7.069772348550956,1175.8803129196162,2.1802991748573457,8.848953247070309,1652227200.0,2022-05-11
391,3.581168108732263,35.915469527244575,-1.5100872362591584,0.2208907074398465,7.906250241483878,2714.1937894740277,3.0160433208125124,20.41037440428541,4.430467882512079,83.97069614077108,-0.6583563590834667,0.5177015510267682,7.0759594751352175,1183.1781864166255,1.9875830039381872,7.29787349700926,1652313600.0,2022-05-12
394,3.6018213532160632,36.66495349672106,-0.28837034995842686,0.749483969476488,7.913844378727565,2734.884213139508,3.029670968371423,20.690423665480665,4.451170881436737,85.72726172003313,0.563360527217265,1.7565655792620452,7.096538080966705,1207.7785968780513,3.2027631282229287,24.60041046142577,1652400000.0,2022-05-13
397,3.6107763106220134,36.99476109610664,-1.1092458267158662,0.3298075993855794,7.921405729494882,2755.6420115801584,3.032922004535948,20.75779844065017,4.460147093595666,86.50023179071312,-0.25751494954017434,0.7729700706799826,7.105480407055449,1218.6273813247676,2.3840530411496417,10.848784446716289,1652486400.0,2022-05-14
400,3.617623486380776,37.24893993801542,-1.3697171577240794,0.2541788419087728,7.92887098425943,2776.290558673525,3.027644958257028,20.648547093366908,4.467010393024557,87.09595074249471,-0.5179862805483878,0.5957189517815908,7.11233288382641,1227.0066738128658,2.1257634823017875,8.37929248809814,1652572800.0,2022-05-15
403,3.6263781653098506,37.5764740837945,-1.116162967420872,0.3275341457790799,7.9363354605058065,2797.0916516504394,3.035005532293756,20.80109297691417,4.475785526853024,87.86359251995714,-0.26443209024518033,0.7676417774624296,7.121081183168075,1237.7879858016963,2.3778142639037347,10.78131198883055,1652659200.0,2022-05-16
406,3.633012340219763,37.82659173011781,-1.3858238865171848,0.25011764632331,7.94371409421232,2817.806696772118,3.0308602537398035,20.715045121678372,4.482435083097636,88.44979324764508,-0.5340930093414932,0.5862007276879416,7.127716434194814,1246.028327941894,2.109041864928029,8.24034214019774,1652745600.0,2022-05-17
409,3.641925957748526,38.16527068614961,-1.082702652674724,0.3386789560317994,7.951007321907874,2838.43272635202,3.026553850000387,20.626029579902074,4.491369206476981,89.2435551168968,-0.23097177549903242,0.7937618692517282,7.136631421507401,1257.1863174438472,2.412155788569077,11.15798950195311,1652832000.0,2022-05-18
412,3.651535922058801,38.53380554252202,-0.998219981941665,0.36853485637240946,7.958139211334061,2858.7484734195327,3.0113963029458093,20.315747067512877,4.501001074324108,90.10729025977682,-0.14648910476597327,0.863735142880016,7.146237494570556,1269.3211317062373,2.496078533119122,12.134814262390119,1652918400.0,2022-05-19
415,3.6577671974882295,38.774669965108245,-1.4235210656716553,0.24086442258622923,7.96535983523776,2879.4651245452314,3.0309377791209227,20.71665112569857,4.507246440070249,90.67180420699216,-0.5717901884959639,0.5645139472153452,7.152478032360799,1277.2671461105342,2.0726704701640917,7.946014404296859,1653004800.0,2022-05-20
418,3.663009599600221,38.97847612698874,-1.590585923711947,0.20380616188049322,7.9725575871902725,2900.265568684589,3.0349743393330404,20.800444139357733,4.512500628464438,91.14946470859148,-0.7388550465362553,0.47766050159931195,7.157730724037101,1283.9938879013057,1.9060908942977859,6.72674179077147,1653091200.0,2022-05-21
421,3.6702756169863586,39.26272584332361,-1.2579021442943894,0.28424971633487284,7.979500024936656,2920.4705365567215,3.005928508434273,20.204967872132542,4.519782879686145,91.81566076876553,-0.4061712671186979,0.6661960601740413,7.165002242369756,1293.3645009994502,2.237578526142247,9.37061309814451,1653177600.0,2022-05-22
424,3.680719466428201,39.67492858568828,-0.886239957552588,0.4122027423646715,7.986525638623198,2941.060879533629,3.0248221783515485,20.59034297690753,4.530249856811456,92.7817403360456,-0.0345090803768958,0.966079567280081,7.175419676306909,1306.9084644317622,2.605940944909292,13.543963432312,1653264000.0,2022-05-23
427,3.6892010505833555,40.012865927484306,-1.0848947799856792,0.33793734179602736,7.9935246832737725,2961.717700630545,3.02804558432683,20.656821096916143,4.5387500459449255,93.57376408401295,-0.23316390280998758,0.7920237479673491,7.183890998163606,1318.026733398437,2.408589608240346,11.11826896667479,1653350400.0,2022-05-24
430,3.6958092034611196,40.27815262476604,-1.3269441612677426,0.2652866972817316,8.000525129157074,2982.5237860841225,3.0352455138005703,20.806085453577225,4.54537258508266,94.19551651643215,-0.475213284092051,0.6217524324191942,7.190497733084515,1326.7634153366084,2.167530476644087,8.73668193817137,1653436800.0,2022-05-25
433,3.7010166893037955,40.48844761318631,-1.559244027179051,0.2102949884202745,8.007411152157108,3003.132387691931,3.0257085424213246,20.60860160780843,4.55059134093572,94.68838488079275,-0.7075131500033593,0.49286836436059733,7.19571958131958,1333.7096929550166,1.9382059216211045,6.94627761840819,1653523200.0,2022-05-26
436,3.7077984149903735,40.76396233505673,-1.2891142149006354,0.27551472187042236,8.014320375967706,3023.9535476896735,3.0359697771843583,20.82115999774245,4.557387655696712,95.33410873444046,-0.4373833377249434,0.645723853647709,7.2025156898902205,1342.8045988082881,2.2077144604345373,9.09490585327147,1653609600.0,2022-05-27
439,3.7130376152754603,40.978093345959984,-1.5411672507960656,0.2141310109032525,8.02116739584746,3044.7296638180255,3.0338040638881383,20.776116128351855,4.562638059031801,95.83596758469442,-0.6894363736203738,0.5018588502539529,7.207757964373355,1349.862432479858,1.9541381590317615,7.057833671569819,1653696000.0,2022-05-28
442,3.7177761841078016,41.17273165120019,-1.636612287695377,0.19463830524020728,8.027977154884251,3065.5342960295116,3.0351756643880368,20.804632211485817,4.567386709873808,96.29214138068589,-0.7848814105196852,0.45617379599147384,7.212500562584678,1356.2794923782344,1.8589600530518278,6.41705989837645,1653782400.0,2022-05-29
445,3.7234599088392883,41.407412423027885,-1.4495291060782676,0.23468077182769786,8.034720286370927,3086.2754484321517,3.032119765512344,20.741152402640374,4.573082464592257,96.84216270561846,-0.5977982289025762,0.5500213249325753,7.218188417368888,1364.0157938003535,2.0459237209543844,7.736301422119121,1653868800.0,2022-05-30
448,3.728789452170274,41.628684136602615,-1.5083638594588118,0.22127171357472739,8.04136579657438,3106.8536239205255,3.02423107187788,20.578175488373724,4.578423226183164,97.36075722072356,-0.6566329822831201,0.5185945151050886,7.223520824303532,1371.3087081909175,1.986903245357024,7.2929143905639595,1653955200.0,2022-05-31
451,3.7340267707035455,41.847278740670944,-1.5205363875867508,0.21859460406833225,8.048022487397349,3127.6039756418545,3.0325631969585416,20.750351721328943,4.583671510636841,97.87307739427851,-0.6688055104110588,0.5123201735549504,7.2287579646202085,1378.5092830657954,1.974160866567713,7.200574874877921,1654041600.0,2022-06-01
454,3.7418051190026,42.174050675498115,-1.1184927984259128,0.3267719348271689,8.054635228066793,3148.3545430945487,3.0325735934205778,20.75056745269427,4.591466039433538,98.63893277793295,-0.26676192125022113,0.7658553836544356,7.236522395765158,1389.2542839050288,2.37444060819902,10.745000839233379,1654128000.0,2022-06-02
457,3.747769642030691,42.42635044786665,-1.3771373255609096,0.25229977236853723,8.061151017235217,3168.9355354135582,3.0243679468824216,20.580992319009617,4.597442884692489,99.2302477544331,-0.5254064483852185,0.5913149765001403,7.242492691565977,1397.573351860046,2.1185502239205176,8.31906795501707,1654214400.0,2022-06-03
460,3.7533498088081103,42.66375833087498,-1.437975591762576,0.2374078830083211,8.067652920848703,3189.6067772104584,3.028743449146003,20.671241796899963,4.603034513159909,99.7866606098397,-0.5862447145868842,0.5564128554066022,7.248080149584476,1405.4040908813472,2.0580568888568376,7.83073902130125,1654300800.0,2022-06-04
463,3.7595158291633792,42.92763663662805,-1.3322672451684965,0.26387830575307214,8.074118487040954,3210.296203308487,3.0296227532397455,20.689426098028296,4.60921312423856,100.40511219503317,-0.4805363679928046,0.6184515851934752,7.254254940701641,1414.1090154647823,2.163888909591014,8.70492458343504,1654387200.0,2022-06-05
466,3.7645410226456617,43.143899242083236,-1.5312618437467596,0.21626260545518664,8.080519693874475,3230.9118855310057,3.026052059112079,20.61568222251886,4.614248521550369,100.9119668634385,-0.6795309665710675,0.506854668405321,7.2592877908462565,1421.2439537048335,1.9650035949770077,7.134938240051261,1654473600.0,2022-06-06
469,3.7703595289644136,43.39566402965122,-1.379260010010281,0.25176478756798637,8.086868195840887,3251.4885824808043,3.024159219458564,20.5766969497987,4.620078778539003,101.50202799606159,-0.5275291328345891,0.5900611326230897,7.265116475547212,1429.5521259307857,2.117239635932862,8.308172225952129,1654560000.0,2022-06-07
472,3.7750618715663897,43.60020584530301,-1.5869828468871041,0.2045418156517877,8.093231368456822,3272.244331764353,3.032823282204765,20.755749283548322,4.624790567751157,101.98141264940467,-0.7352519697114122,0.4793846533430949,7.269828523903122,1436.304140090942,1.9098408544709948,6.75201416015624,1654646400.0,2022-06-08
475,3.7813471228753337,43.87510710292393,-1.2913433089908544,0.27490125762091744,8.09956249370628,3293.0270400204317,3.0341213071153033,20.782708256079022,4.631088376294026,102.62569872689082,-0.4396124318151625,0.6442860774861442,7.276113188250451,1445.3592538833614,2.20332965806143,9.055113792419409,1654732800.0,2022-06-09
478,3.7897657693486306,44.24603528446622,-0.9917468158624162,0.3709281815422906,8.105769836943983,3313.5315626152483,3.020645476193891,20.504522594816702,4.639523718862605,103.49504310597149,-0.14001593868672432,0.8693443790806666,7.284524524494687,1457.5679302215572,2.5021468742358675,12.20867633819579,1654819200.0,2022-06-10
481,3.796515333090912,44.54568684101105,-1.205134957548355,0.2996515565448337,8.11197746525867,3334.164710162867,3.0268988868277122,20.63314754761853,4.646286567179176,104.19733645904562,-0.35340408037266313,0.7022933530741269,7.291280049042802,1467.4479007720943,2.2905095310404655,9.879970550537099,1654905600.0,2022-06-11
484,3.802822929126854,44.82755104700724,-1.2663298630417539,0.28186420599619555,8.118168496726787,3354.870658255221,3.030421006451675,20.705948092354202,4.652606496955902,104.8579415986389,-0.4145989858660624,0.6606051395932834,7.297590282781992,1476.7371177673335,2.2288542645845997,9.28921699523925,1654992000.0,2022-06-12
487,3.808781889454291,45.09547412395477,-1.317055365986403,0.26792307694753015,8.124335725489848,3375.6248452029313,3.032748006934289,20.75418694771044,4.658577037922239,105.48587291408083,-0.4653244888107113,0.6279313154419264,7.303549210989048,1485.5631589889522,2.1777065813121603,8.826041221618631,1655078400.0,2022-06-13
490,3.8180558135752944,45.51563137107425,-0.8671262398706063,0.4201572471194797,8.130484413826945,3396.444451361063,3.035895146491654,20.819606158131688,4.6678688480051065,106.47059545415475,-0.015395362694914604,0.9847225400739246,7.312802733585778,1499.3736505508418,2.6254285614212995,13.810491561889638,1655164800.0,2022-06-14
493,3.825219647963156,45.84286855326758,-1.1170700431996134,0.3272371821933323,8.136569222302084,3417.1741695669593,3.0315683328143646,20.72971820589651,4.675046385447897,107.23754123806125,-0.26533916602392177,0.7669457839065129,7.319956165752884,1510.1377725601192,2.376218567738857,10.76412200927734,1655251200.0,2022-06-15
496,3.83284121086818,46.19359771410623,-1.0477409749116913,0.3507291608386569,8.142630823684522,3437.950622910641,3.033820294669241,20.776453343681524,4.682682419377993,108.05954517231882,-0.1960100977359992,0.8220039342575605,7.3275630262694165,1521.6689825057979,2.445057267689289,11.5312099456787,1655337600.0,2022-06-16
499,3.838811801800678,46.47022578451367,-1.285081381142677,0.2766280704074436,8.14861349538835,3458.580401886621,3.0267356133069176,20.629778975980116,4.688664269706199,108.70787838093274,-0.433350503966985,0.6483332086139256,7.3335315861420085,1530.778312683105,2.2092991824772654,9.109330177307111,1655424000.0,2022-06-17
502,3.8449778711589087,46.757649646864984,-1.246797280421623,0.28742386235131157,8.154583641071442,3479.2903900526094,3.030616103991988,20.709988165988275,4.694841896615388,109.3815136871255,-0.3950664032459311,0.673635306192769,7.339690479081407,1540.235304832458,2.246754377891655,9.45699214935301,1655510400.0,2022-06-18
505,3.850382787225537,47.01105501916672,-1.3727648104447845,0.2534053723017375,8.160538404045548,3500.0705486991606,3.033998620220921,20.780158646551257,4.700256884987796,109.97541985818908,-0.5210339332690928,0.5939061710635821,7.34509089150204,1548.5757112503047,2.121111946340006,8.340406417846669,1655596800.0,2022-06-19
508,3.854722837488897,47.215528753068696,-1.5873157523256047,0.20447373390197757,8.166449546456752,3520.8212338675444,3.032579266294637,20.750685168383978,4.704604983742692,110.45464494833514,-0.735584875149913,0.4792250901460648,7.349434399557956,1555.316591262817,1.90819048205589,6.740880012512189,1655683200.0,2022-06-20
511,3.8592159366151586,47.42815011077455,-1.5482423585440128,0.21262135770585802,8.172288263654545,3541.4384438141356,3.0261261613150894,20.617209946591267,4.70910637839849,110.95296562439036,-0.696511481368321,0.49832067605521946,7.35393272594039,1562.3286724090572,1.9476345394735206,7.01208114624023,1655769600.0,2022-06-21
514,3.863920592110918,47.65180892414515,-1.497633542901853,0.2236588133705987,8.178122891165753,3562.161815775513,3.0312621435993736,20.723371961377453,4.713819680089333,111.47715478528703,-0.6459026657261611,0.5241891608966723,7.358643656929823,1569.7060585021968,1.998419387951565,7.37738609313963,1655856000.0,2022-06-22
517,3.8695206512930334,47.919410467147806,-1.3182561846659937,0.2676015430026584,8.183945425000815,3582.9631228640433,3.0350158255276107,20.80130708853056,4.719429978052256,112.10433252162235,-0.46652530749030197,0.6271777363353306,7.364237261307864,1578.510975837707,2.1753103535463745,8.80491733551024,1655942400.0,2022-06-23
520,3.8737921801301463,48.124537401729135,-1.5841262983849957,0.20512693458133274,8.189684551583289,3603.58532186801,3.02636811713,20.622199003966465,4.72370927814572,112.58508851820062,-0.7323954212093037,0.4807559965782697,7.368519267817646,1585.2846622467036,1.913045459996076,6.77368640899657,1656028800.0,2022-06-24
523,3.8805521179435507,48.45095833142596,-1.1195675351023024,0.32642092969682485,8.195439877324572,3624.3849260671786,3.034933957640095,20.79960419916858,4.730481446658578,113.35012125113107,-0.2678366579266105,0.7650327329304486,7.3752654754442375,1596.0154771804805,2.3731195028524548,10.73081493377684,1656115200.0,2022-06-25
