date,duration,emissions,emissions_rate,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed
2022-12-05,0.073467969894409,5.212552469372751e-09,2.064698786455835e-07,15.0,18.0,1.015235980351766e-07,1.2088338534037276e-07,2.2240698337554943e-07
2022-12-06,0.0762763023376463,5.414997499518927e-09,2.0679440194951583e-07,15.0,18.0,1.0545584890577531e-07,1.2558897336324059e-07,2.3104482226901587e-07
2022-12-07,0.0651025772094725,4.624139897757107e-09,2.0716531800413106e-07,15.0,18.0,9.001923931969537e-08,1.0728160540262862e-07,1.9730084472232396e-07
2022-12-08,0.0928046703338621,6.604027364717591e-09,2.0740870783427996e-07,15.0,18.0,1.2849138842688667e-07,1.5328645706176758e-07,2.817778454886542e-07
2022-12-09,0.0689620971679686,4.892961976130804e-09,2.0647947341495747e-07,15.0,18.0,9.526610374450684e-08,1.1350472768147787e-07,2.087708314259847e-07
2022-12-10,0.0625557899475097,4.44573179046313e-09,2.0845827279736435e-07,15.0,18.0,8.655389149983725e-08,1.0313471158345542e-07,1.8968860308329263e-07
2022-12-11,0.0875353813171385,6.223700413306555e-09,2.0626767165626459e-07,15.0,18.0,1.2103120485941577e-07,1.4451901117960612e-07,2.6555021603902184e-07
2022-12-12,0.0681607723236082,4.844396092163192e-09,2.086670721937843e-07,15.0,18.0,9.431607193417023e-08,1.1238257090250651e-07,2.0669864283667674e-07
2022-12-13,0.0951499938964842,6.771087548534078e-09,2.0731315623932538e-07,15.0,18.0,1.3175706068674725e-07,1.5714883804321292e-07,2.8890589872996014e-07
2022-12-14,0.1132552623748778,8.068631252911357e-09,2.0816887663867284e-07,15.0,18.0,1.5685723887549508e-07,1.8741170565287272e-07,3.4426894452836775e-07
2022-12-15,0.0719859600067137,5.0937415266037e-09,2.0500964528776948e-07,15.0,18.0,9.933908780415853e-08,1.1799852053324382e-07,2.1733760833740236e-07
2022-12-16,0.06973290443420399,4.9565916813744435e-09,2.0686966040753715e-07,15.0,18.0,9.652508629692929e-08,1.149606704711914e-07,2.1148575676812066e-07
2022-12-17,0.07585239410400381,5.379528835945659e-09,2.0511185740867617e-07,15.0,18.0,1.0475152068667944e-07,1.2477993965148925e-07,2.2953146033816869e-07
2022-12-18,0.0884821414947509,6.297732769780689e-09,2.0721194241263127e-07,15.0,18.0,1.2254052691989476e-07,1.4616847038269044e-07,2.6870899730258525e-07
2022-12-19,0.0842630863189696,5.992153725756541e-09,2.0753983617712105e-07,15.0,18.0,1.1659595701429582e-07,1.3907472292582196e-07,2.556706799401177e-07
2022-12-20,0.1067087650299071,7.600927929414645e-09,2.0601125438010368e-07,15.0,18.0,1.4782183700137672e-07,1.7649134000142418e-07,3.243131770028009e-07
2022-12-21,0.0891671180725097,6.342370108498469e-09,2.0732564602499557e-07,15.0,18.0,1.23416715198093e-07,1.4719684918721517e-07,2.7061356438530816e-07
2022-12-22,0.1040036678314207,7.408689976930619e-09,2.0746039959405636e-07,15.0,18.0,1.4406243960062663e-07,1.7204840977986658e-07,3.161108493804932e-07
2022-12-23,0.0803077220916747,5.704472767578232e-09,2.0525192304628067e-07,15.0,18.0,1.1102921432918976e-07,1.323668162027995e-07,2.433960305319893e-07
2022-12-24,0.1256189346313476,8.958969057599704e-09,2.0761579081754204e-07,15.0,18.0,1.7412801583607992e-07,2.081294854482015e-07,3.8225750128428143e-07
2022-12-25,0.0910012722015379,6.467481314076318e-09,2.0561107011024363e-07,15.0,18.0,1.2580288781060113e-07,1.5014886856079105e-07,2.759517563713922e-07
2022-12-26,0.0775611400604247,5.512996931142277e-09,2.0840091449575157e-07,15.0,18.0,1.0733769999610053e-07,1.2788852055867516e-07,2.3522622055477569e-07
2022-12-27,0.0817451477050779,5.80691761745347e-09,2.0777116906248794e-07,15.0,18.0,1.1306736204359268e-07,1.3469974199930826e-07,2.4776710404290103e-07
2022-12-28,0.08612895011901839,6.1222396399577466e-09,2.0737973453729575e-07,15.0,18.0,1.1915663878122967e-07,1.4206449190775552e-07,2.6122113068898526e-07
2022-12-29,0.0653681755065917,4.639611940052774e-09,2.0527515339991132e-07,15.0,18.0,9.032852119869658e-08,1.0763247807820643e-07,1.97960999276903e-07
2022-12-30,0.06711006164550759,4.7564888775348665e-09,2.068730107882538e-07,15.0,18.0,9.26792621612549e-08,1.1026859283447266e-07,2.0294785499572757e-07
2022-12-31,0.06612491607666,4.693214619490836e-09,2.0567009210031547e-07,15.0,18.0,9.13980934354994e-08,1.0885000228881836e-07,2.002480957243178e-07
