timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-07T11:43:20,LogisticRegression model,118c4d2a-ff87-4892-9678-6e8385b47703,0.0081989765167236,5.75940876205762e-10,7.024545990966104e-08,5.0,0.0,6.0,1.1272231737772625e-08,0,1.3301769892374674e-08,2.4574001630147292e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:21,LogisticRegression model,dff00f48-ac4c-4889-99ee-cac5f2383d7e,0.0076570510864257,5.380616907940971e-10,7.02700928491856e-08,5.0,0.0,6.0,1.0537770059373644e-08,0,1.2420018513997395e-08,2.2957788573371053e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:21,LogisticRegression model,49c6c52e-0105-455b-af01-fa2a815dc9fd,0.0065250396728515,4.5549704935815605e-10,6.98075524740979e-08,5.0,0.0,6.0,8.933411704169381e-09,0,1.0501543680826822e-08,1.9434955384996202e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:21,LogisticRegression model,e1eb428e-f2ac-448c-8b01-2712a2ce6afc,0.0079679489135742,5.597827742497123e-10,7.025431266207861e-08,5.0,0.0,6.0,1.0958313941955569e-08,0,1.2926260630289714e-08,2.3884574572245283e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:22,LogisticRegression model,b920ad5c-3af0-49db-b231-936f9501324e,0.0076398849487304,5.360966420835911e-10,7.017077425657778e-08,5.0,0.0,6.0,1.0503994094000925e-08,0,1.2369950612386069e-08,2.2873944706387e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:22,LogisticRegression model,a0a68bda-0af8-4dd1-b8ea-0fb0b87c6ced,0.0088889598846435,6.235351010163625e-10,7.014713859757356e-08,5.0,0.0,6.0,1.222491264343262e-08,0,1.437981923421224e-08,2.6604731877644863e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:22,LogisticRegression model,02a440cc-aaca-4735-aa8f-63c3f225c990,0.0085461139678955,6.00575384961234e-10,7.027467539250789e-08,5.0,0.0,6.0,1.1756685045030382e-08,0,1.3868411382039389e-08,2.5625096427069767e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:23,LogisticRegression model,e656a072-feba-480b-afdd-24f5f81d63c0,0.0065977573394775,4.634690005249447e-10,7.024644537194297e-08,5.0,0.0,6.0,9.080436494615345e-09,0,1.0694662729899093e-08,1.9775099224514432e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:23,LogisticRegression model,f9653dc8-26ee-4575-a38c-f8e8352b72dc,0.0082869529724121,5.821697391404044e-10,7.025136272384937e-08,5.0,0.0,6.0,1.1391772164238824e-08,0,1.3447999954223632e-08,2.4839772118462457e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:23,LogisticRegression model,ca905dba-69e5-4a14-9fbb-6310d6c4a96c,0.0081000328063964,5.68963866763644e-10,7.024216819397842e-08,5.0,0.0,6.0,1.1141432656182184e-08,0,1.3134876887003582e-08,2.4276309543185773e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
